0,1,2
2115,010000000000000010000000000000000000000,127.0
2116,010000000000000010000000000000000000000,720.0
2117,010000000000000010000000000000000000000,950.0
2118,010000000000000010000000000000000000000,480.0
2119,010000000000000010000000000000000000000,1100.0
2120,010000000000000010000000000000000000000,720.0
2121,001000000010000000000000000000010000000,100.0
2122,001000000000000000001000000000000000000,48.0
2123,001000010000000000000000000000000000000,88.0
2124,001000000000000000001000000000000000000,85.0
2125,100000000000000000000000000000000000000,195.0
2126,001000000000000100000000000000000000000,60.0
2127,001000000000000100000000000000000000000,60.0
2128,010000000000000000000000000000000000000,38.0
2129,010000000000000000000000000000000000000,55.0
2130,010000000000000000000000000000000000000,70.0
2131,010000000000000000000000000000000000000,22.0
2133,000000000000000000000000000000000000000,1110.0
2134,001000000010000000000000000000000000000,255.0
2135,001000010000000000000000000000000000000,68.0
2136,001000000000000000001000000000000000000,135.0
2137,001000000000001000000000000000000000000,359.0
2138,100000000000000000000000000000000000000,115.0
2139,001000000000000001000000000000000000000,68.0
2140,001000000000000001000000000000000000000,135.0
2141,001000000000000100000000000000000000000,95.0
2142,001000000000001000000000000000000000000,500.0
2143,001000010000000000000000000000000000000,75.0
2144,001000010000000000000000000000000000000,50.0
2145,001000010000000000000000000000000000000,140.0
2146,001000010000000000000000000000000000000,33.0
2147,001000000000000100000000000000000000000,235.0
2148,001000000000000100000000000000000000000,27.0
2149,001000000000000100000000000000000000000,110.0
2150,001000000000000100000000000000000000000,11.0
2151,001000000010000000000000000000000000000,33.0
2152,001000000000000100000000000000000000000,73.0
2153,001000000000000100000000000000000000000,83.0
2154,001000000000000100000000000000000000000,73.0
2168,001000000000001000000000000000000000000,330.0
2169,001000000000000000000000000000000000000,400.0
2170,001000000000100000000000000000000000000,350.0
2171,010000000000000000000000000000000000000,100.0
2172,010000000000000000000000000000000000000,370.0
2174,001000000000100000000000000000000000000,300.0
2175,001000000000001000000000000000000000000,280.0
2176,001000000000000000000000000000000000000,85.0
2177,001000000000100000000000000000000000000,65.0
2178,100000000000000000000000000000000000000,280.0
2179,010000000000000010000000000000000000000,250.0
2180,001000000000100000000000000000000000000,70.0
2181,001000000000001000000000000000000000000,310.0
2182,001000000000001000000000000000000000000,140.0
2183,001000000000000000000000000000000000000,75.0
2184,001000000000000000000000000000000000000,263.0
2185,001000000010000000000000000000000000000,270.0
2186,001000000010000000000000000000000000000,180.0
2187,001000000010000000000000000000000000000,225.0
2188,001000000010000000000000000000000000000,100.0
2189,001000000010000000000000000000000000000,225.0
2190,001000000010000000000000000000000000000,230.0
2191,001000000010000000000000000000000000000,70.0
2192,001000000000000000000000000000000000000,95.0
2193,001000000000000000000000000000000000000,43.0
2194,001000000000000000000000000000000000000,65.0
2195,001000000000000000000000000000000000000,180.0
2196,001000000000000100000000000000000000000,61.0
2198,001000010000000000000000000000000000000,32.0
2200,001000000000000000000000000000000000000,14.0
2201,001000010000000000000000000000000000000,16.0
2202,001000000001000000000000000000000000000,42.0
2203,001000000000000000001000000000000000000,90.0
2204,001000000000000000000000000000000000000,200.0
2205,001000000000000000000000000000000000000,230.0
2206,001000000000010000000000000000000000000,20.0
2207,010000000000000010000000000000000000000,2850.0
2208,100000000000000000000000000000000000000,110.0
2209,001000000010000000000000000000010000000,168.0
2210,001000000010000000000000000000010000000,25.0
2211,001000000010000000000000000000010000000,370.0
2212,001000000010000000000000000000010000000,112.0
2213,001000000010000000000000000000010000000,48.0
2214,001000000010000000000000000000010000000,23.0
2215,001000000010000000000000000000010000000,78.0
2216,001000000010000000000000000000010000000,320.0
2217,001000000010000000000000000000010000000,270.0
2218,001000000010000000000000000000010000000,112.0
2219,100000000000000000000000000000000000000,200.0
2220,001000000000000000000000000000000000000,50.0
2221,001000000000000001000000000000000000000,48.0
2222,001000000000000000000000000000000000000,88.5
2223,001000000000000000000000000000000000000,38.0
2226,001000000000010000000000000000000000000,50.0
2227,001000000000010000000000000000000000000,50.0
2228,001000000000010000000000000000000000000,30.0
2229,001000000000010000000000000000000000000,124.0
2230,001000000000010000000000000000000000000,86.0
2231,001000000000010000000000000000000000000,80.0
2232,001000000000010000000000000000000000000,82.0
2233,001000000000010000000000000000000000000,149.0
2234,001000000010000000000000000000000000000,38.0
2235,001000000010000000000000000000000000000,35.0
2236,001000000010000000000000000000000000000,42.0
2237,001000000000001000000000000000000000000,138.0
2238,001000000000001000000000000000000000000,138.0
2239,001000000010000000000000000000000000000,1264.0
2240,001000000010000000000000000000000000000,734.0
2241,001000000000010000000000000000000000000,93.0
2242,001000000000010000000000000000000000000,180.0
2243,001000000000000100000000000000000000000,94.0
2244,001000000000000100000000000000000000000,156.0
2245,001000000000000000000000000000000000000,69.0
2246,001000000000000100000000000000000000000,149.0
2247,001000000000000000000000000000000000000,147.0
2248,001000000000000000000000000000000000000,32.0
2249,001000000000000000000000000000000000000,33.0
2250,001000000000000000000000000000000000000,30.0
2251,001000000000000000000000000000000000000,45.0
2252,001000000000000000000000000000000000000,63.0
2253,001000000000000000000000000000000000000,55.0
2254,001000000000000000000000000000000000000,36.0
2260,001000000000000000000000000000000000000,15.0
2261,001000000000000000000000000000000000000,12.0
2262,001000000000000000000000000000000000000,15.0
2263,001000000001000000000000000000000000000,12.0
2264,001000000000000000000000000000000000000,12.0
2265,001000000000000000000000000000000000000,5.5
2266,001000000000000000000000000000000000000,18.0
2267,001000010000000000000000000000000000000,2.1
2268,001000000000000000000000000000000000000,300.0
2269,001000000000000000000000000000000000000,83.0
2270,001000000001000000000000000000000000000,90.0
2271,001000000001000000000000000000000000000,32.0
2272,001000000000000000000000000000000000000,24.0
2273,001000000000000000000000000000000000000,24.0
2274,001000000000000000000000000000000000000,45.0
2275,001000000000000000000000000000000000000,93.0
2276,001000000000000000000000000000000000000,34.0
2331,001000010000000000000000000000000000000,20.0
2277,001000000000000000000000000000000000000,58.0
2278,001000000000000000000000000000000000000,520.0
2279,001000000000000000000000000000000000000,275.0
2280,001000000000000000000000000000000000000,105.0
2281,001000000000000000000000000000000000000,200.0
2282,001000000000000000000000000000000000000,110.0
2283,001000000000000100000000000000000000000,24.0
2284,001000000000000100000000000000000000000,19.0
2285,001000000000000100000000000000000000000,27.0
2286,001000000000000100000000000000000000000,155.0
2287,001000000000000000000000000000000000000,137.0
2288,001000000000000000000000000000000000000,120.0
2289,001000000000000000000000000000000000000,150.0
2290,001000000000000000000000000000000000000,48.0
2291,001000000000000000000000000000000000000,34.0
2292,001000000000000000000000000000000000000,85.0
2293,001000000000000000000000000000000000000,39.0
2294,001000000000000000000000000000000000000,178.0
2295,001000000000000000000000000000000000000,111.0
2296,001000000000000000000000000000000000000,242.0
2297,001000000000000000000000000000000000000,191.0
2298,001000000000000000000000000000000000000,235.0
2299,001000000000000000000000000000000000000,255.0
2300,001000000000000000000000000000000000000,96.0
2301,001000000000000000000000000000000000000,85.0
2302,001000000000000000000000000000000000000,96.0
2303,001000000000000000000000000000000000000,104.0
2304,001000000000000000000000000000000000000,340.0
2305,001000000000000000000000000000000000000,105.0
2306,001000000000000000000000000000000000000,64.0
2307,001000000000000000000000000000000000000,47.0
2308,001000000000000000000000000000000000000,63.0
2309,001000000000000000000000000000000000000,93.0
2310,001000000000000000000000000000000000000,93.0
2311,001000010000000000000000000000000000000,8.0
2312,010000000000000000000000100000000000000,58.0
2313,010000000000000010000000000000000000000,400.0
2314,010000000000000010000000000000000000000,3000.0
2315,010000000000000010000000000000000000000,3000.0
2316,010000000000000010000000000000000000000,900.0
2317,010000000000000010000000000000000000000,1550.0
2318,010000000000000010000000000000000000000,2200.0
2319,010000000000000010000000000000000000000,3160.0
2320,010000000000000010000000000000000000000,2200.0
2321,010000000000000010000000000000000000000,2200.0
2322,010000000000000010000000000000000000000,2200.0
2323,001000000000000000000100000000000000000,145.0
2324,001000000001000000000000000000000000000,75.0
2325,001000000000000000001000000000000000000,145.0
2326,001000000010000000000000000000010000000,21.0
2332,100000000000000000000000000000000000000,73.0
2333,001000000000000000001000000000000000000,140.0
2334,001000000001000000000000000000000000000,75.0
2335,001000000000100000000000000000000000000,200.0
2336,001000000000000000001000000000000000000,83.0
2337,001000010000000000000000000000000000000,17.0
2338,001000010000000000000000000000000000000,16.5
2339,001000010000000000000000000000000000000,8.5
2340,001000010000000000000000000000000000000,9.0
2341,001000000000100000000000000000000000000,54.0
2342,001000000000000000000100000000000000000,350.0
2344,001000000010000000000000000000010000000,310.0
2364,001000000000000000001000000000000000000,400.0
2365,001000000000000000001000000000000000000,360.0
2345,001000000000001000000000000000000000000,138.0
2346,001000000000000100000000000000000000000,15.0
2347,001000000000000100000000000000000000000,153.0
2348,001000000000000100000000000000000000000,61.0
2349,001000000000000100000000000000000000000,296.0
2350,001000000000000100000000000000000000000,55.0
2351,100000000000000000000000000000000000000,155.0
2352,010000000000000010000000000000000000000,237.0
2353,100000000000000000000000000000000000000,26.5
2354,100000000000000000000000000000000000000,258.0
2355,100000000000000000000000000000000000000,69.0
2356,001000010000000000000000000000000000000,240.0
2357,001000000000001000000000000000000000000,585.0
2358,001000000000100000000000000000000000000,75.0
2359,001000000000000000001000000000000000000,670.0
2360,001000000000000000001000000000000000000,590.0
2361,001000000000000000001000000000000000000,650.0
2362,001000000000000000001000000000000000000,750.0
2368,001000000000000000001000000000000000000,650.0
2369,001000000000000000001000000000000000000,400.0
2370,001000000000000000001000000000000000000,360.0
2372,001000000000100000000000000000000000000,1213.0
2373,001000010000000000000000000000000000000,58.0
2374,100000000000000000000000000000000000000,237.0
2375,001000000000001000000000000000000000000,358.0
2376,001000000000001000000000000000000000000,240.0
2377,001000000010000000000000000000000000000,225.0
2378,001000000000100000000000000000000000000,98.0
2379,001000000000001000000000000000000000000,380.0
2380,100000000000000000000000000000000000000,42.0
2381,100000000000000000000000000000000000000,540.0
2382,100000000000000000000000000000000000000,520.0
2383,100000000000000000000000000000000000000,65.0
2384,001000000000000100000000000000000000000,179.0
2385,100000000000000000000000000000000000000,202.0
2386,001000010000000000000000000000000000000,168.0
2387,001000000000001000000000000000000000000,408.0
2388,001000000000001000000000000000000000000,260.0
2389,100000000000000000000000000000000000000,39.5
2390,001000000000000000001000000000000000000,70.0
2391,100000000000000000000000000000000000000,90.0
2392,100000000000000000000000000000000000000,600.0
2393,001000000000000000001000000000000000000,135.0
2394,001000000000000000001000000000000000000,109.0
2395,001000000000010000000000000000000000000,121.0
2397,001000000000001000000000000000000000000,735.0
2398,001000010000000000000000000000000000000,7.0
2399,001000000000000000100000000000000000000,25.0
2401,001000000000000000000100000000000000000,120.0
2402,001000010000000000000000000000000000000,5.0
2403,000100000000000000000000000010000000000,4.0
2404,001000010000000000000000000000000000000,90.0
2405,001000010000000000000000000000000000000,75.0
2406,000100000000000000000000000010000000000,90.0
2407,000100000000000000000000000000000000000,60.0
2408,000100000000000000000000000000000000000,60.0
2409,000100000000000000000000000000000000000,60.0
2410,000100000000000000000000000000000000000,65.0
2411,000100000000000000000000000000000000000,60.0
2412,000100000000000000000000000000000000000,50.0
2413,000100000000000000000000000000000000000,50.0
2414,000100000000000000000000000000000000000,40.0
2417,000100000000000000000000000000000000000,45.0
2418,000100000000000000000000000000000000000,30.0
2419,000100000000000000000000000000000000000,30.0
2420,000100000000000000000000000000000000000,100.0
2421,000100000000000000000000000000000000000,120.0
2422,000100000000000000000000000000000000000,90.0
2423,000100000000000000000000000000000000000,90.0
2424,000100000000000000000000000000000000000,60.0
2425,000100000000000000000000000000000000000,25.0
2426,000100000000000000000000000000000000000,40.0
2427,000100000000000000000000000000000000000,35.0
2428,000100000000000000000000000000000000000,50.0
2429,000100000000000000000000000000000000000,50.0
2430,000100000000000000000000000010000000000,20.0
2431,001000010000000000000000000000000000000,7.0
2432,001000010000000000000000000000000000000,3.0
2433,001000010000000000000000000000000000000,12.5
2434,000010000000000000000001000000000000000,700.0
2435,000010000000000000000001000000000000000,150.0
2436,000010000000000000000001000000000000000,150.0
2437,000010000000000000000001000000000000000,75.0
2438,000010000100000000000000000000000000000,35.0
2439,001000000000000000001000000000000000000,45.0
2440,000100000000000000000000001000000000000,30.0
2441,000100000000000000000000000010000000000,30.0
2442,000100000000000000000000000010000000000,20.0
2443,000100000000000000000000000010000000000,15.0
2444,001000000000000001000000000000000000000,210.0
2445,001000000000000001000000000000000000000,260.0
2446,001000001000000000000000000000000000000,240.0
